from_date,to_date,station_id,station_name,full_fare,one_day_unlimited,seven_day_unlimited,fourteen_day_unlimited,thirty_day_unlimited
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R057,BARCLAYS CENTER,33115,,7932,,6969
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R058,BERGEN STREET,2423,,409,,459
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R059,GRAND ARMY PLAZA,4709,,894,,1032
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R060,EASTERN PARKWAY,2876,,514,,483
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R061,NOSTRAND AVENUE,3236,,843,,643
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R062,UTICA AVENUE,25937,,7201,,5591
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R063,SUTTER AVENUE,7426,,2164,,1404
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R064,SARATOGA AVENUE,6141,,1697,,1397
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R065,ROCKAWAY AVENUE,4524,,1353,,886
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R066,JUNIUS STREET,1654,,875,,563
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R067,PENNSYLVANIA AVENUE,4353,,1504,,872
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R068,VAN SICLEN AVENUE,2973,,1012,,511
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R069,NEW LOTS AVENUE,5605,,1824,,1115
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R070,ST GEORGE TERMINAL,6474,,902,,936
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R072,34TH STREET - HUDSON YARDS,11063,,3197,,2508
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R079,FIFTH AVENUE & 60TH STREET,12367,,2294,,2713
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R080,57TH STREET & 7TH AVENUE,17995,,4488,,5067
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R081,49TH STREET & 7TH AVENUE,9126,,2399,,2201
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R082,28TH STREET & BROADWAY,7043,,2068,,1857
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R083,23RD STREET & 5TH AVENUE,10924,,3181,,3124
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R084,59TH STREET/COLUMBUS CIRCLE,42331,,10940,,10185
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R085,8TH STREET & BROADWAY,9120,,2110,,2103
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R086,PRINCE STREET & BROADWAY,8170,,2000,,1820
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R087,CITY HALL,3570,,656,,845
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R088,CORTLANDT STREET,9887,,1449,,1534
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R089,JAY ST-METROTECH,2320,,409,,458
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R090,39TH AVENUE & 31ST STREET,2414,,701,,548
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R091,36TH AVENUE & 31ST STREET,5843,,1548,,1426
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R092,BROADWAY & 31ST STREET,10793,,2207,,2503
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R093,30TH AVENUE & 31ST STREET,13073,,2984,,3017
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R094,ASTORIA BLVD & 31ST STREET,8156,,1890,,1842
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R095,DITMARS BLVD & 31ST STREET,14661,,3144,,3092
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R096,82ND STREET-JACKSON HEIGHTS,17216,,6449,,3352
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R097,JUNCTION BLVD-ROOSEVELT AVE,29717,,19170,,4167
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R098,CHURCH AVENUE,17332,,4822,,3751
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R099,DEKALB AVENUE,17077,,3478,,4321
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R100,METROPOLITAN AVENUE,4656,,691,,690
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R101,145TH STREET,18890,,7302,,4982
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R102,125TH STREET,24400,,8479,,5749
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R103,BROADWAY-EAST NEW YORK,9126,,2850,,1524
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R104,167TH ST-GRAND CONCOURSE,9958,,4370,,2173
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R105,14TH STREET & 7TH AVENUE,14573,,4501,,3781
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R106,CASTLE HILL AVENUE,6954,,2108,,1422
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R107,WESTCHESTER SQUARE,5906,,1394,,1028
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R108,BOROUGH HALL - COURT STREET,19070,,3940,,4011
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R109,CHURCH AVENUE & NOSTRAND AV,9971,,2539,,1845
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R110,FLATBUSH AVE & NOSTRAND AV,17372,,3715,,2988
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R111,23RD STREET & 8TH AVENUE,13624,,3613,,3709
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R112,FORDHAM RD/GRAND CONCOURSE,12404,,4611,,2114
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R113,SEVENTH AVENUE & WEST 53RD,6745,,1805,,1952
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R114,PARSONS BLVD & HILLSIDE AV,7876,,2215,,1361
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R115,169TH STREET & HILLSIDE AVE,8904,,1935,,1596
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R116,50TH STREET & 7TH AVENUE,7797,,2443,,1984
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R117,242ND STREET & BROADWAY,9365,,2003,,1228
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R118,CANAL STREET,8187,,1069,,3332
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R119,FORDHAM ROAD & JEROME AVE,10135,,4106,,1920
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R120,MORRISON AVE & WESTCHESTER,7498,,2908,,1176
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R121,QUEENSBORO PLAZA,11371,,2910,,2636
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R122,90TH STREET/ELMHURST AVENUE,23547,,9267,,3952
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R123,FRANKLIN AVE/EASTERN PKWY,10242,,2564,,2273
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R124,KINGSTON AVE/EASTERN PKWY,4060,,983,,783
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R125,BROAD STREET & WALL STREET,4527,,921,,893
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R126,175TH STREET/FT WASHINGTON,11737,,2711,,2180
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R127,JAY ST-METROTECH,20722,,4860,,4536
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R128,SUTPHIN BLVD-HILLSIDE AVE,5138,,1351,,1013
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R129,BERGEN STREET-SMITH STREET,7827,,1532,,1469
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R130,KINGS HIGHWAY-MCDONALD AVE,3552,,680,,846
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R131,23RD STREET-PARK AVE SOUTH,9711,,2380,,2786
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R132,125TH STREET-LEXINGTON AVE,20000,,6930,,4812
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R133,MOSHOLU PARKWAY-JEROME AVE,8739,,2837,,2286
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R134,HUNTERS PT AVE-49TH AVE,4504,,1039,,843
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R135,NEWKIRK AVE-NOSTRAND AVE,7572,,2058,,1470
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R136,SHEEPSHEAD BAY ROAD,15070,,2157,,3555
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R137,MYRTLE AVE-GATES AVENUE,24518,,6680,,4358
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R138,WEST 4TH ST-WASHINGTON SQ,25640,,6993,,6119
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R139,CANAL STREET-LISPENARD ST,11072,,2765,,2528
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R140,QUEENS PLAZA-JACKSON AVE,7688,,1974,,2253
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R141,71ST AVE-CONTINENTAL AVE,23942,,3934,,5041
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R142,ESSEX ST-DELANCEY ST,22049,,5649,,4917
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R143,28TH STREET-PARK AVE SOUTH,10473,,2686,,2413
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R144,96TH STREET-LEXINGTON AVE,15746,,3440,,3920
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R145,241ST ST-WHITE PLAINS RD,5577,,1435,,733
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R146,HUNTS PT AVE-SOUTHERN BLVD,10477,,3758,,2204
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R147,61ST STREET-ROOSEVELT AVE,18808,,5137,,4339
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R148,PARKSIDE AVE-OCEAN AVE,7615,,1679,,1464
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R149,NEWKIRK PLAZA,11603,,2514,,2463
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R150,AVENUE U-EAST 16TH STREET,7778,,1399,,2005
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R151,STILLWELL AVE-CONEY ISLAND,18259,,4021,,3048
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R152,ROCKAWAY PKWY-GLENWOOD RD,10312,,2245,,1759
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R153,UTICA AVE-STUYVESANT AVE,13862,,4308,,2880
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R154,TREMONT AVE-179TH ST,9126,,3854,,1806
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R155,KINGSBRIDGE RD-196TH ST,7999,,3191,,1796
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R156,BEDFORD PARK BLVD-203RD ST,6761,,2311,,1584
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R157,205TH ST-BAINBRIDGE AVE,9380,,3323,,2128
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R158,UNION TURNPIKE-KEW GARDENS,23735,,4642,,5108
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R159,116TH STREET-COLUMBIA,5748,,1152,,1265
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R160,ASTOR PLACE-4 AVENUE,5934,,1459,,1336
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R161,KINGSBRIDGE RD-JEROME AVE,8589,,3232,,1731
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R162,ELDER AVE-WESTCHESTER AVE,7061,,3045,,1314
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R163,14TH STREET-6TH AVENUE,15387,,3338,,3043
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R164,66TH STREET-BROADWAY,9812,,2421,,2471
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R165,TOMPKINSVILLE,1007,,65,,3
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R166,79TH STREET-BROADWAY,9629,,2673,,2445
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R167,86TH STREET-BROADWAY,11314,,3285,,3168
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R168,96TH STREET-BROADWAY,24701,,7040,,6209
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R169,137TH STREET-BROADWAY,9655,,3643,,2407
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R170,14TH STREET-UNION SQUARE,62522,,16522,,14646
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R171,7TH AVENUE-PARK PLACE,7114,,934,,1309
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R172,BRIGHTON BEACH-CONEY ISLAND,16578,,2678,,3874
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R173,207TH STREET-BROADWAY,7739,,2235,,1815
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R174,181ST STREET-FT WASH AVE,8836,,2178,,2085
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R175,8TH AVENUE-14TH STREET,25488,,7032,,5934
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R176,33RD STREET-PARK AVENUE,14710,,3144,,3756
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R177,68TH STREET-HUNTER COLLEGE,15746,,3507,,3909
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R178,77TH STREET-LEXINGTON AVE,21801,,5144,,5089
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R179,86TH STREET-LEXINGTON AVE,30874,,8819,,7506
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R180,103RD STREET-LEXINGTON AVE,11737,,3686,,2851
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R181,110TH STREET-LEXINGTON AVE,9011,,3059,,2195
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R182,116TH STREET-LEXINGTON AVE,11520,,4700,,2876
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R183,BEDFORD PARK BLVD-JEROME AV,4616,,1440,,890
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R184,CORTELYOU RD-EAST 16TH ST,7643,,1588,,1414
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R185,DYCKMAN STREET-BROADWAY,6385,,1781,,1401
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R186,86TH ST-CENTRAL PARK WEST,6479,,1631,,1576
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R187,81ST STREET-MUSEUM,6175,,1380,,1479
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R188,50TH STREET-8TH AVENUE,10840,,2794,,2490
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R189,CHRISTOPHER ST-SHERIDAN SQ,5549,,1462,,1269
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R190,23RD STREET-7TH AVENUE,7753,,2425,,2206
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R191,103RD STREET-BROADWAY,8578,,2423,,2006
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R192,110TH STREET-BROADWAY,8316,,2256,,1820
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R193,157TH STREET-BROADWAY,9776,,3433,,2317
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R194,BLEECKER ST-LAFAYETTE ST,8184,,2567,,2128
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R195,161ST STREET-YANKEE STADIUM,20707,,7898,,4562
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R196,PROSPECT PARK-EMPIRE BLVD,9506,,2287,,2112
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R197,36TH STREET-4TH AVENUE,15684,,4257,,3853
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R198,NOSTRAND AVE-FULTON ST,14132,,3995,,3039
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R199,KINGSTON AVE-THROOP AVE,4999,,1411,,1001
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R200,EUCLID AVE-PITKIN AVE,10566,,3449,,2188
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R201,WOODHAVEN BLVD-QUEENS BLVD,19045,,4580,,4331
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R202,63RD DRIVE-REGO PARK,14878,,2916,,3877
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R203,23RD STREET-6TH AVENUE,9469,,2730,,2616
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R204,CHURCH AVE-MCDONALD AVE,11882,,2514,,2060
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R205,149TH ST-GRAND CONCOURSE,10665,,3551,,2480
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R206,125TH STREET-LENOX AVENUE,10467,,3566,,2571
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R207,135TH STREET-LENOX AVENUE,10871,,3464,,2966
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R208,103RD ST-ROOSEVELT AVE,22996,,16400,,3010
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R209,STERLING ST-NOSTRAND AVE,5005,,1276,,993
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R210,BEVERLY RD-NOSTRAND AVE,4647,,1180,,870
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R211,KINGS HIGHWAY-EAST 16TH ST,22516,,3637,,4975
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R212,59TH STREET-4TH AVENUE,13005,,3314,,3041
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R213,BAY RIDGE AVE-4TH AVENUE,8291,,1629,,1798
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R214,77TH STREET-4TH AVENUE,6149,,1011,,1189
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R215,86TH STREET-4TH AVENUE,12111,,2415,,2331
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R216,BAY RIDGE - 95TH STREET,6160,,985,,1385
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R217,HOYT ST-SCHERMERHORN ST,9982,,2300,,1667
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R218,ELMHURST AVE-BROADWAY,13185,,3875,,4692
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R219,67TH AVENUE-QUEENS BLVD,7526,,1137,,2002
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R220,CARROLL ST-PRESIDENT ST,8541,,1713,,1640
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R221,167TH STREET-RIVER AVENUE,9216,,4159,,2025
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R222,177TH STREET-PARKCHESTER,15893,,4598,,3516
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R223,46TH ST-BLISS ST,13053,,3776,,3301
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R224,CLARK STREET-HENRY STREET,3714,,716,,605
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R225,HOYT STREET-HOYT STREET,3645,,1002,,809
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R226,GUN HILL ROAD-SEYMOUR,4704,,1144,,822
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R227,RECTOR STREET-CHURCH STREET,3429,,702,,806
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R228,AVENUE J-EAST 16TH STREET,6128,,1331,,1611
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R229,AVENUE M-EAST 16TH STREET,6204,,1172,,1436
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R230,NECK ROAD-EAST 16TH STREET,4747,,627,,1458
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R231,UNION STREET-4TH AVENUE,5824,,1200,,1022
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R232,45TH STREET-4TH AVENUE,9886,,2448,,1508
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R233,53RD STREET-4TH AVENUE,13056,,3065,,2407
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R234,50TH STREET-NEW UTRECHT AVE,5177,,998,,833
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R235,BEDFORD AVE-NORTH 7TH ST,25888,,4657,,3846
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R236,DEKALB AVE-WYCKOFF AVE,14888,,3461,,2763
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R237,182ND STREET-183RD STREET,5376,,2231,,976
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R238,STEINWAY ST-BROADWAY,13332,,3536,,3128
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R239,GREENPOINT AVE,10156,,2350,,1990
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R240,GRAND ST-CHRISTIE ST,19883,,2733,,8615
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R241,15TH ST-PROSPECT PARK WEST,4490,,671,,749
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R242,18TH AVE-MCDONALD AVE,4169,,749,,639
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R243,170TH STREET-JEROME AVENUE,7338,,3096,,1610
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R244,BURNSIDE AVE-JEROME AVE,7918,,3075,,1459
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R245,ST LAWRENCE AVE-WEST AVE,4529,,1671,,757
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R246,PROSPECT AVENUE-4TH AVENUE,5149,,1215,,1080
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R247,55TH ST-NEW UTRECHT AVE,3083,,708,,454
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R248,1ST AVENUE-14TH STREET,20604,,3480,,3661
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R249,GRAHAM AVE-METROPOLITAN AVE,8884,,1692,,1641
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R250,GRAND ST-BUSHWICK AVE,7247,,1564,,1281
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R251,96TH ST-CENTRAL PARK WEST,7700,,1622,,1921
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R252,HIGH ST-CADMAN PLAZA WEST,6116,,1271,,1085
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R253,174TH-175TH ST-GRAND CONCOU,5197,,2282,,1450
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R254,GRAND AVE-QUEENS BOULEVARD,17744,,4093,,4866
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R255,VAN WYCK BLVD-MAIN STREET,4688,,943,,1269
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R256,NASSAU AVE-MANHATTAN AVE,9124,,1959,,1751
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R257,EAST BROADWAY-MADISON ST,11122,,2145,,3078
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R258,4TH AVENUE-9TH STREET,11377,,2326,,2080
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R259,ROOSEVELT ISLAND,7442,,1430,,2209
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R260,181ST STREET-ST NICHOLAS AV,13233,,4588,,2740
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R261,40TH STREET-LOWERY STREET,8746,,2120,,1939
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R262,BEVERLEY ROAD -EAST 15TH ST,3885,,933,,744
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R263,AVENUE H-EAST 16TH STREET,2783,,696,,792
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R264,OCEAN PKWAY-BRIGHTON BCH AV,4788,,596,,946
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R265,MONTROSE AVENUE,6792,,1581,,1507
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R266,HALSEY STREET-WYCKOFF AVE,9385,,2303,,1934
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R267,46TH STREET-BROADWAY,7244,,1915,,1945
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R268,METROPOLITAN AVE-LORIMER ST,14242,,2726,,2278
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R269,BEDFORD AVENUE-NOSTRAND AVE,7914,,1899,,1316
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R270,SMITH STREET-9TH STREET,4747,,1372,,790
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R271,AVENUE X-MCDONALD AVENUE,2588,,442,,519
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R272,28TH STREET-7TH AVENUE,6027,,1892,,2070
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R273,145TH STREET-BROADWAY,8870,,3484,,1840
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R274,191ST STREET-ST NICHOLAS AV,1633,,384,,307
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R275,183RD STREET-JEROME AVENUE,6016,,2811,,1132
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R276,JACKSON AVENUE-VERNON BLVD,13349,,2797,,3123
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R277,PRESIDENT ST-NOSTRAND AVE,2681,,707,,649
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R278,25TH STREET-4TH AVENUE,3240,,889,,614
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R279,JEFFERSON STREET-WYCKOFF AV,8812,,2111,,1370
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R280,190TH STREET-OVERLOOK TERR,3645,,860,,969
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R281,72ND STREET-CENTRAL PK WEST,5633,,1213,,1181
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R282,SPRING STREET-6TH AVENUE,7363,,1970,,1841
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R283,LAFAYETTE AVENUE-FULTON ST,3802,,990,,730
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R284,CLINTON AVENUE-FULTON ST,3869,,850,,807
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R285,MOTT AVENUE-BEACH 22ND ST,6614,,1525,,822
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R286,MYRTLE AVENUE-MARCY AVENUE,6534,,1546,,1015
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R287,CLASSON AVENUE-LAFAYETTE AV,4755,,1196,,906
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R288,7TH AVENUE-9TH STREET,8975,,1274,,1862
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R289,FT HAMILTON PKY-GREENWOOD,4148,,642,,784
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R290,HOUSTON STREET-VARICK ST,7228,,1726,,1505
2020-08-15T00:00:00.000,2020-08-21T00:00:00.000,R291,33RD STREET-QUEENS BLVD,5348,,1461,,1220
